City_ID,City,Country,Max Temp,Description,Lat,Lng,Humidity,Cloudiness,Wind Speed
1045,Pen,IN,86.04,overcast clouds,18.75,73.0833,80,94,5.53
1046,Strezhevoy,RU,46.29,broken clouds,60.7333,77.5889,83,51,3.71
1047,Arrecife,ES,73.38,clear sky,28.963,-13.5477,43,0,11.5
1048,Pedernales,DO,79.92,clear sky,18.0384,-71.744,78,2,7.85
1049,Concarneau,FR,60.82,overcast clouds,47.875,-3.9225,82,100,5.77
1050,Gari,RU,47.25,broken clouds,59.4307,62.3497,61,65,5.5
1051,Mayumba,GA,77.83,broken clouds,-3.432,10.6554,93,83,6.02
1052,Colimes,EC,78.69,light rain,-1.55,-80.0167,81,100,3.67
1053,Hjelset,NO,47.37,overcast clouds,62.7833,7.4833,66,100,6.91
1054,Dudinka,RU,36.63,overcast clouds,69.4058,86.1778,99,100,17.94
1055,Conakry,GN,79.54,moderate rain,9.538,-13.6773,83,63,3.85
1056,Haldia,IN,81.81,overcast clouds,22.0605,88.1097,78,100,7.85
1057,Dharchula,IN,66.49,scattered clouds,29.85,80.5333,56,50,5.19
1058,Castro Marim,PT,69.3,scattered clouds,37.2207,-7.4435,56,37,4.68
1059,Mangai,CD,70.11,broken clouds,-4.05,19.5333,92,65,0.54
1060,Ndola,ZM,63.37,broken clouds,-12.9587,28.6366,69,54,2.59
1061,Kassala,SD,84.61,broken clouds,15.451,36.4,24,69,8.86
1062,Sungurlu,TR,44.49,clear sky,40.1675,34.3739,79,0,4.63
1063,Yarega,RU,30.33,light snow,63.4354,53.5765,95,100,7.9
1064,Padilla,CO,70.09,heavy intensity rain,3.2204,-76.3139,94,80,2.73
1065,Doka,SD,89.13,overcast clouds,13.5167,35.7667,37,100,6.62
1066,Rezekne,LV,34.92,few clouds,56.5,27.3167,68,23,3.11
1067,Rajur,IN,87.04,overcast clouds,20.1167,78.9167,26,100,5.5
1068,Monterrey,MX,100.74,scattered clouds,25.6667,-100.3167,54,35,3.0
1069,Pointe Michel,DM,79.29,scattered clouds,15.25,-61.3833,78,33,11.1
1070,Petrozavodsk,RU,33.87,clear sky,61.7849,34.3469,81,9,5.12
1071,Pades,RO,51.85,broken clouds,45.0167,22.85,82,61,3.56
1072,Nioro,GM,81.45,overcast clouds,13.35,-15.75,44,96,7.61
1073,Key Largo,US,79.99,scattered clouds,25.0865,-80.4473,62,32,18.45
1074,Gremyachinsk,RU,43.86,overcast clouds,58.5603,57.851,65,98,4.38
1075,Savelugu,GH,83.41,broken clouds,9.6244,-0.8253,63,78,3.62
1076,Kawambwa,ZM,60.98,broken clouds,-9.7915,29.0791,74,65,5.14
1077,Mokhotlong,LS,40.95,clear sky,-29.2894,29.0675,81,2,1.92
1078,Isiolo,KE,67.42,overcast clouds,0.3546,37.5822,74,86,6.49
1079,Kolo,PL,44.08,scattered clouds,52.2002,18.6387,71,25,7.81
1080,Brazzaville,CG,76.37,light rain,-4.2658,15.2832,87,85,0.85
1081,Grayvoron,RU,39.78,clear sky,50.4767,35.6773,68,6,5.32
1082,Ozieri,IT,55.92,clear sky,40.586,9.0012,89,5,2.55
1083,Dvorichna,UA,38.84,clear sky,49.8496,37.6857,72,0,8.81
1084,Povenets,RU,32.68,few clouds,62.8487,34.8262,85,15,3.85
1085,Santa Marta,CO,85.89,scattered clouds,11.2408,-74.199,72,26,5.99
1086,Cradock,ZA,53.65,clear sky,-32.1642,25.6192,51,8,2.44
1087,Melo,UY,57.24,overcast clouds,-32.3667,-54.1833,83,93,4.14
1088,Ambanja,MG,73.69,scattered clouds,-13.6833,48.45,91,27,2.21
1089,Marsh Harbour,BS,74.7,scattered clouds,26.5412,-77.0636,66,37,15.88
1090,Hukuntsi,BW,53.42,clear sky,-24.0,21.75,28,0,6.35
1091,Harer,ET,59.34,scattered clouds,9.3094,42.1258,48,33,1.61
1092,Akdagmadeni,TR,36.73,clear sky,39.6603,35.8836,92,4,3.98
1093,Gazli,UZ,65.89,broken clouds,40.1333,63.45,41,81,9.26
1094,San Francisco,US,61.03,scattered clouds,37.7749,-122.4194,59,40,20.71
1095,Ziri,SI,55.27,few clouds,46.0422,14.1072,88,23,2.55
1096,Huaral,PE,66.81,few clouds,-11.495,-77.2078,83,13,4.07
1097,Tougan,BF,89.17,few clouds,13.0667,-3.0667,7,14,10.27
1098,Victoria Falls,ZW,60.46,clear sky,-17.9235,25.843,42,0,2.86
1099,Chingirlau,KZ,53.76,overcast clouds,51.095,54.0814,87,100,19.1
1100,Stepnyak,KZ,48.06,overcast clouds,52.8339,70.7803,57,97,10.0
1101,Sarankhola,BD,76.91,overcast clouds,22.3082,89.7897,96,100,6.24
1102,Catamarca,AR,60.58,clear sky,-28.4696,-65.7852,70,10,2.21
1103,Omagh,GB,47.88,overcast clouds,54.6,-7.3,91,88,10.85
1104,Wesselsbron,ZA,52.11,clear sky,-27.8549,26.3658,55,1,4.43
1105,Bor,RU,35.53,light rain,56.3567,44.0669,97,100,13.6
1106,Adet,ET,64.26,light rain,11.2644,37.4888,68,100,2.37
1107,Chute-Aux-Outardes,CA,42.53,clear sky,49.1168,-68.399,84,0,4.54
1108,Fez,MA,64.65,clear sky,34.0372,-4.9998,45,0,4.61
1109,Bunia,CD,63.72,light rain,1.5667,30.25,92,69,1.57
1110,Baoro,CF,69.35,broken clouds,5.6667,15.9667,79,82,1.5
1111,Santiago,CL,66.16,broken clouds,-33.4569,-70.6483,56,55,6.91
1112,Pombas,CV,68.58,scattered clouds,17.1503,-25.0201,79,32,10.16
1113,Vranovice,CZ,56.91,scattered clouds,48.966,16.6066,76,49,4.61
1114,Tatui,BR,61.2,broken clouds,-23.3556,-47.8569,87,55,11.01
1115,Mitzic,GA,71.24,overcast clouds,0.7821,11.549,92,100,2.48
1116,Puerto Colombia,CO,82.49,scattered clouds,10.9878,-74.9547,86,45,16.64
1117,Boquira,BR,68.94,scattered clouds,-12.8231,-42.7306,67,43,4.09
1118,Ritchie,ZA,54.07,clear sky,-29.038,24.6028,46,3,1.79
1119,Terre Haute,US,77.27,clear sky,39.4667,-87.4139,61,0,16.11
1120,Mwinilunga,ZM,61.09,scattered clouds,-11.7358,24.4293,75,34,3.56
1121,Emba,KZ,53.46,overcast clouds,48.8264,58.1442,89,97,14.9
1122,Monte Patria,CL,68.32,scattered clouds,-30.6919,-70.9467,41,50,0.56
1123,Baglung,NP,66.83,broken clouds,28.2719,83.5898,79,76,3.31
1124,Nizwa,OM,81.81,clear sky,22.9333,57.5333,21,0,4.0
1125,Mangaratiba,BR,67.96,clear sky,-22.9597,-44.0406,77,7,3.67
1126,Mandera,KE,80.64,broken clouds,3.9366,41.867,70,53,9.69
1127,Tekeli,KZ,59.9,broken clouds,44.83,78.8239,57,64,6.96
1128,Sarh,TD,82.96,overcast clouds,9.1429,18.3923,54,94,4.45
1129,Boralday,KZ,57.06,scattered clouds,43.3578,76.8594,82,40,4.47
1130,Koutiala,ML,91.42,scattered clouds,12.3917,-5.4642,10,44,5.39
1131,Mutis,CO,81.19,light rain,6.2262,-77.4044,83,98,4.09
1132,Boali,CF,74.32,overcast clouds,4.8005,18.1275,78,93,1.07
1133,Robertsport,LR,80.26,light rain,6.7533,-11.3686,81,67,5.73
1134,Pokhara,NP,67.78,few clouds,28.2333,83.9833,70,19,5.61
1135,Merrill,US,74.97,clear sky,45.1805,-89.6835,60,0,14.97
1136,Itupiranga,BR,73.78,overcast clouds,-5.1347,-49.3267,96,99,2.3
1137,Booue,GA,74.71,overcast clouds,-0.0921,11.9385,90,100,0.67
1138,Puerto Baquerizo Moreno,EC,72.9,scattered clouds,-0.9,-89.6,85,48,8.61
1139,Fontem,CM,67.19,light rain,5.4685,9.8818,92,87,3.6
1140,Pangoa,PE,71.74,few clouds,-12.1167,-73.0,82,16,2.84
1141,Musoma,TZ,67.64,light rain,-1.5,33.8,86,70,7.38
1142,Nowy Tomysl,PL,48.85,broken clouds,52.3195,16.1284,72,53,8.41
1143,Malanje,AO,65.62,scattered clouds,-9.5402,16.341,75,47,2.68
1144,Uruguaiana,BR,66.13,moderate rain,-29.7547,-57.0883,82,100,2.3
1145,Longford,IE,47.61,overcast clouds,53.7333,-7.8,94,100,11.9
1146,Zambezi,ZM,61.27,clear sky,-13.5432,23.1047,61,0,5.08
1147,Morondava,MG,69.82,clear sky,-20.2833,44.2833,85,0,7.65
1148,Ruangwa,TZ,67.44,few clouds,-10.0667,38.9333,93,16,2.77
1149,Wanlaweyn,SO,77.65,overcast clouds,2.6185,44.8938,87,99,12.59
1150,Kem,RU,34.84,few clouds,64.9555,34.5793,80,23,9.17
1151,Heerenveen,NL,57.18,overcast clouds,52.95,5.9333,72,100,7.49
1152,Lahuachaca,BO,42.93,scattered clouds,-17.3667,-67.6667,80,28,9.86
1153,Tocopilla,CL,65.55,clear sky,-22.092,-70.1979,71,7,7.16
1154,Zhelyabovka,UA,53.26,light rain,45.3988,34.7578,91,98,4.85
1155,Sagua De Tanamo,CU,76.59,clear sky,20.5819,-75.2414,81,5,2.98
1156,Bushehr,IR,75.34,clear sky,28.9684,50.8385,54,0,10.63
1157,Neiba,DO,75.97,clear sky,18.5,-71.4167,76,0,5.08
1158,Cuenca,EC,57.85,overcast clouds,-2.8833,-78.9833,90,98,3.31
1159,Kabalo,CD,73.74,overcast clouds,-6.05,26.9167,76,100,3.76
1160,Yumbel,CL,55.85,broken clouds,-37.0833,-72.5667,77,70,4.59
1161,San,ML,91.9,broken clouds,13.3034,-4.8956,8,71,10.31
1162,Otjiwarongo,NA,55.02,clear sky,-20.4637,16.6477,40,0,4.27
1163,Ozinki,RU,49.08,overcast clouds,51.1786,49.6769,80,100,14.83
1164,Trakai,LT,42.1,scattered clouds,54.6333,24.9333,68,30,3.42
1165,Cangucu,BR,54.77,scattered clouds,-31.395,-52.6756,96,50,3.71
1166,Zhanakorgan,KZ,66.15,scattered clouds,43.9098,67.2495,69,47,10.36
1167,Samoded,RU,29.86,clear sky,63.6083,40.5111,86,5,3.6
1168,Douentza,ML,84.06,broken clouds,14.9951,-2.9517,7,60,5.64
1169,Shahrud,IR,53.37,clear sky,36.4182,54.9763,59,2,5.44
1170,San Jose,US,62.38,scattered clouds,37.3394,-121.895,40,40,16.11
1171,Hyeres,FR,60.73,clear sky,43.1167,6.1167,81,0,4.61
1172,Saint Cloud,US,77.0,broken clouds,45.5608,-94.1625,62,62,13.0
1173,Dimitrovgrad,RU,51.51,light rain,54.2139,49.6184,62,100,4.25
1174,Moshenskoye,RU,30.04,clear sky,58.5102,34.5911,75,2,5.17
1175,Mana,GF,76.91,few clouds,5.6592,-53.7767,88,15,8.59
1176,Fuerte Olimpo,PY,78.96,scattered clouds,-21.0415,-57.8738,47,31,7.85
1177,Bestobe,KZ,49.71,overcast clouds,52.4994,73.0975,59,86,8.79
1178,Agadez,NE,87.93,clear sky,19.75,10.25,15,4,6.76
1179,Vorukh,TJ,62.64,light rain,39.8494,70.5838,65,95,7.63
1180,Kjopsvik,NO,43.18,light rain,68.097,16.3742,98,100,8.72
1181,Saint-Raymond,CA,62.42,broken clouds,45.467,-73.6095,51,52,6.11
1182,Abu Samrah,SY,61.03,clear sky,35.3029,37.1841,47,2,5.3
1183,Vladyslavivka,UA,54.61,light rain,45.1667,35.3667,83,83,6.64
1184,Morros,BR,73.89,scattered clouds,-9.4467,-46.3003,43,43,0.69
1185,Jalalpur,PK,76.87,smoke,32.6374,74.2183,53,40,4.61
1186,Viransehir,TR,55.87,few clouds,37.2353,39.7631,66,19,7.78
1187,Khagaria,IN,79.12,clear sky,25.5,86.4833,75,6,9.89
1188,Tarnogskiy Gorodok,RU,35.96,overcast clouds,60.4997,43.5761,78,100,9.28
1189,Shubarkuduk,KZ,51.69,overcast clouds,49.1447,56.4872,93,100,16.67
1190,West Melbourne,US,73.0,clear sky,28.0717,-80.6534,79,0,19.57
1191,Oudtshoorn,ZA,54.18,scattered clouds,-33.5907,22.2014,73,43,0.85
1192,Owensboro,US,78.85,clear sky,37.7742,-87.1133,61,0,17.27
1193,Olavarria,AR,59.02,broken clouds,-36.8927,-60.3225,85,60,7.67
1194,Djambala,CG,70.65,overcast clouds,-2.5447,14.7533,86,87,1.07
1195,Xuddur,SO,74.84,broken clouds,4.1213,43.8894,81,66,13.24
1196,Krasnoborsk,RU,35.47,overcast clouds,61.5598,45.934,80,100,8.14
1197,Limon,CR,84.09,scattered clouds,10.0,-83.0333,74,40,4.61
1198,Lagoa Formosa,BR,64.02,scattered clouds,-18.7786,-46.4075,68,42,4.0
1199,Forssa,FI,39.4,broken clouds,60.8146,23.6215,78,57,8.68
1200,Jejuri,IN,74.62,overcast clouds,18.2833,74.1667,80,92,8.41
1201,Kargil,IN,43.5,clear sky,34.5667,76.1,56,0,3.98
1202,Sayyan,YE,63.03,clear sky,15.1718,44.3244,29,2,12.33
1203,Andenes,NO,42.78,light rain,69.3143,16.1194,93,100,10.36
1204,Riyadh,SA,73.54,clear sky,24.6877,46.7219,17,0,7.23
1205,Drabiv,UA,40.19,clear sky,49.963,32.1529,64,7,7.31
1206,Chebenki,RU,51.55,light rain,51.9337,55.7077,87,100,19.44
1207,Yefremov,RU,37.0,clear sky,53.1481,38.0992,76,7,11.41
1208,Buta,CD,70.05,light rain,2.7858,24.73,99,83,1.66
1209,Tandil,AR,50.68,scattered clouds,-37.3217,-59.1332,81,40,8.34
1210,Yarada,IN,84.52,light rain,17.65,83.2667,70,75,11.5
1211,Cockburn Town,TC,79.57,overcast clouds,21.4612,-71.1419,77,98,5.7
1212,Kozelsk,RU,34.16,scattered clouds,54.0375,35.7716,72,45,8.68
1213,Voi,KE,73.18,broken clouds,-3.3945,38.563,80,73,9.95
1214,Grenville,GD,79.93,scattered clouds,12.1167,-61.6167,77,38,17.07
1215,Kargopol,RU,31.37,clear sky,61.5071,38.9456,87,9,3.04
1216,Hit,IQ,71.37,broken clouds,33.6416,42.8251,34,52,6.58
1217,Siderno,IT,59.34,few clouds,38.2779,16.302,79,11,4.99
1218,Urazovo,RU,38.44,clear sky,50.0836,38.0395,73,0,9.69
1219,Yazman,PK,90.64,clear sky,29.1212,71.7446,14,6,15.05
1220,Jizan,SA,82.85,clear sky,17.3333,42.6667,70,5,3.06
1221,Tatarskaya Kargala,RU,51.82,light rain,51.9495,55.1731,90,100,18.77
1222,Berbera,SO,83.19,scattered clouds,10.4396,45.0143,75,28,2.04
1223,Salvador,SV,79.2,overcast clouds,13.8333,-88.9167,83,99,3.49
1224,Puri,IN,81.12,broken clouds,19.8,85.85,83,77,9.44
1225,Roros,NO,44.44,light rain,62.5747,11.3842,61,75,4.61
1226,Tarnow,PL,48.06,overcast clouds,50.0138,20.987,77,100,4.45
1227,Menongue,AO,58.69,clear sky,-14.6585,17.691,58,1,3.44
1228,Tortoli,IT,58.08,clear sky,39.9256,9.6572,76,10,5.46
1229,Cerea,IT,61.72,clear sky,45.1921,11.2103,83,3,1.39
1230,Verkhovyna,UA,49.41,overcast clouds,48.1557,24.7911,99,100,2.57
1231,Aquiraz,BR,78.19,overcast clouds,-3.9014,-38.3911,77,100,6.67
1232,Santo Antonio Do Monte,BR,62.69,broken clouds,-20.0872,-45.2936,69,57,6.82
1233,Sandorfalva,HU,59.14,broken clouds,46.3609,20.0989,77,60,7.11
1234,Porkhov,RU,33.39,few clouds,57.765,29.5561,71,13,2.86
1235,Lannion,FR,61.34,overcast clouds,48.75,-3.4167,79,100,8.34
1236,Tazmalt,DZ,55.78,clear sky,36.3868,4.3989,74,0,3.06
1237,Urvan,RU,45.55,scattered clouds,43.4922,43.7606,73,50,6.93
1238,Mateare,NI,82.24,overcast clouds,12.2351,-86.4281,77,97,6.51
1239,Merano,IT,58.35,broken clouds,46.6682,11.1595,91,80,2.06
1240,Macenta,GN,68.09,overcast clouds,8.5435,-9.471,99,97,2.24
1241,Talcahuano,CL,55.08,mist,-36.7167,-73.1167,100,75,5.75
1242,Umuahia,NG,75.9,broken clouds,5.5263,7.4896,93,66,4.54
1243,Novaya Ladoga,RU,35.13,few clouds,60.1025,32.3019,84,11,6.17
1244,Otavi,NA,58.87,clear sky,-19.65,17.3333,33,0,1.68
1245,Glyadyanskoye,RU,52.12,broken clouds,54.9075,65.0883,47,51,13.0
1246,Manaquiri,BR,74.66,broken clouds,-3.3167,-60.35,94,65,2.64
1247,Osmanabad,IN,84.61,overcast clouds,18.1667,76.05,34,100,11.99
1248,Save,BJ,74.23,overcast clouds,8.0425,2.486,89,97,5.26
1249,Puerto Narino,CO,74.62,scattered clouds,-3.7703,-70.3831,98,42,2.86
1250,Gobabis,NA,54.81,clear sky,-22.45,18.9667,32,0,8.39
1251,Krasnaya Gorka,RU,56.5,overcast clouds,55.1962,56.6673,35,100,12.08
1252,Chhatapur,IN,78.46,scattered clouds,26.2167,87.0167,76,48,8.99
1253,Tananger,NO,50.92,light rain,58.9333,5.6,61,100,16.11
1254,Lampa,CL,63.95,broken clouds,-33.2833,-70.9,56,65,6.91
1255,Falmouth,GB,58.1,overcast clouds,50.1544,-5.0711,87,100,15.1
1256,Millau,FR,53.73,scattered clouds,44.0833,2.9167,88,28,1.99
1257,Murmashi,RU,37.81,broken clouds,68.8154,32.8115,93,75,4.47
1258,Keti Bandar,PK,80.83,clear sky,24.1447,67.4497,87,0,14.83
1259,Leopoldina,BR,66.79,scattered clouds,-21.5319,-42.6431,78,47,2.84
1260,Darab,IR,67.5,clear sky,28.7519,54.5444,9,0,4.16
1261,Guarapari,BR,69.62,scattered clouds,-20.6667,-40.4975,75,30,10.16
1262,Veraval,IN,81.09,overcast clouds,20.9,70.3667,80,86,14.41
1263,Kontagora,NG,78.01,overcast clouds,10.3999,5.4695,72,95,7.07
1264,Kharan,PK,84.09,few clouds,28.5833,65.4167,13,17,6.51
1265,Dhidhdhoo,MV,85.55,overcast clouds,6.8833,73.1,71,100,18.32
1266,Lovozero,RU,31.98,broken clouds,68.005,35.0117,86,75,8.66
1267,Ouango,CF,69.89,overcast clouds,4.3133,22.5552,92,100,0.94
1268,Metu,ET,58.28,light rain,8.3,35.5833,98,99,3.02
1269,Alice Town,BS,77.09,broken clouds,25.7167,-79.3,71,53,19.44
1270,Sedniv,UA,38.57,clear sky,51.6447,31.565,69,7,6.6
1271,Gopalpur,IN,80.94,broken clouds,19.2667,84.9167,82,71,7.38
1272,San Ramon De La Nueva Oran,AR,61.86,broken clouds,-23.1322,-64.326,97,57,0.89
1273,Kollam,IN,80.4,moderate rain,8.8833,76.6,81,100,9.48
1274,Santa Vitoria,BR,73.49,scattered clouds,-18.8386,-50.1214,46,28,3.11
1275,Coaraci,BR,67.64,broken clouds,-14.6408,-39.5511,93,61,2.77
1276,Kita,ML,90.48,broken clouds,13.0349,-9.4895,28,71,1.34
1277,Windsor,CA,70.14,clear sky,42.3001,-83.0165,51,0,13.8
1278,Severnoye,RU,46.58,few clouds,56.3491,78.3619,67,14,4.85
1279,Two Rivers,US,66.69,clear sky,44.1539,-87.5693,70,0,25.32
1280,Himatnagar,IN,82.33,broken clouds,23.6,72.95,49,55,9.69
1281,Kirkkonummi,FI,42.19,scattered clouds,60.1238,24.4385,87,29,12.15
1282,Dehloran,IR,72.68,clear sky,32.6941,47.2679,25,0,8.21
1283,Teya,RU,30.0,broken clouds,60.3778,92.6267,87,56,0.36
1284,Venice,US,83.1,clear sky,27.0998,-82.4543,72,0,10.36
1285,Kincardine,GB,52.07,overcast clouds,56.0667,-3.7167,91,100,10.27
1286,Tanout,NE,93.2,broken clouds,14.9709,8.8879,21,83,5.97
1287,Kang,BW,52.57,clear sky,-23.6752,22.7876,35,0,2.95
1288,Den Helder,NL,57.18,overcast clouds,52.9599,4.7593,78,100,8.05
1289,Nyzhnya Duvanka,UA,38.26,clear sky,49.5846,38.1743,77,2,8.9
1290,Polunochnoye,RU,44.1,scattered clouds,60.8697,60.4153,72,32,1.97
1291,Malbork,PL,45.88,scattered clouds,54.0359,19.0266,70,33,5.82
1292,Latehar,IN,75.7,clear sky,23.75,84.5,80,0,4.88
1293,Los Arabos,CU,78.33,broken clouds,22.7281,-80.7214,78,72,5.5
1294,Dordrecht,NL,60.03,overcast clouds,51.81,4.6736,75,100,6.08
1295,El Molino,CO,77.22,overcast clouds,10.6523,-72.924,87,88,2.95
1296,Phalaborwa,ZA,61.3,few clouds,-23.943,31.1411,88,13,4.34
1297,Wiarton,CA,56.17,scattered clouds,44.7407,-81.1332,73,39,10.45
1298,Karonga,MW,68.94,few clouds,-9.9333,33.9333,79,12,4.45
1299,Kirovskiy,RU,64.13,clear sky,45.0917,133.5136,34,6,5.95
1300,Yashkul,RU,57.07,overcast clouds,46.1711,45.3435,60,96,19.44
1301,Igarka,RU,33.76,overcast clouds,67.4667,86.5833,99,100,15.28
1302,Mustasaari,FI,44.55,clear sky,63.1142,21.6822,70,0,14.97
1303,Subcetate,RO,50.11,overcast clouds,46.85,25.45,95,85,2.84
1304,Cabedelo,BR,75.87,broken clouds,-6.9811,-34.8339,81,81,12.75
1305,Amposta,ES,57.24,clear sky,40.7131,0.581,62,0,3.89
1306,Hajipur,IN,78.78,mist,25.6833,85.2167,89,13,13.8
1307,Baleshwar,IN,81.55,overcast clouds,21.4942,86.9317,79,99,3.69
1308,Niamtougou,TG,76.05,light rain,9.7681,1.1053,76,99,4.94
1309,Filadelfia,US,69.48,broken clouds,39.9523,-75.1638,25,75,12.66
1310,Junglinster,LU,56.75,overcast clouds,49.7072,6.2531,86,92,1.86
1311,Muisne,EC,76.23,overcast clouds,0.6,-80.0333,86,100,6.62
1312,Alcacer Do Sal,PT,60.13,broken clouds,38.3733,-8.5144,60,69,4.21
1313,Vredendal,ZA,56.46,overcast clouds,-31.6683,18.5012,54,92,2.75
1314,Garissa,KE,77.4,broken clouds,-0.4536,39.6401,81,51,13.56
1315,Tazovskiy,RU,34.29,overcast clouds,67.4667,78.7,100,100,9.31
1316,Letterkenny,IE,49.46,broken clouds,54.95,-7.7333,83,82,14.61
1317,Eatonton,US,68.4,clear sky,33.3268,-83.3885,66,0,4.36
1318,Camapua,BR,72.46,clear sky,-19.5314,-54.0439,51,0,3.29
1319,Ntcheu,MW,61.48,scattered clouds,-14.8203,34.6359,83,36,1.16
1320,Gilbues,BR,74.86,scattered clouds,-9.8317,-45.3439,43,43,3.62
1321,Guia Lopes Da Laguna,BR,72.99,few clouds,-21.4578,-56.1142,53,16,4.99
1322,Xacmaz,AZ,55.69,broken clouds,41.4635,48.806,59,82,6.64
1323,Clinton,US,69.12,scattered clouds,42.587,-82.9199,48,40,14.97
1324,Novyy Urengoy,RU,34.59,overcast clouds,66.0833,76.6333,100,100,10.51
1325,Puerto Madryn,AR,57.74,broken clouds,-42.7692,-65.0385,54,68,10.31
1326,Ugra,RU,33.57,scattered clouds,54.7777,34.3267,70,38,6.51
1327,Villa Bruzual,VE,78.08,overcast clouds,9.3328,-69.1208,84,93,1.72
1328,Anse-Bertrand,GP,78.62,clear sky,16.4721,-61.5078,100,6,12.64
1329,Jiwani,PK,82.47,clear sky,25.05,61.7417,70,0,20.36
1330,Bressuire,FR,58.21,overcast clouds,46.9167,-0.5,73,92,4.81
1331,Tahta,EG,77.59,broken clouds,26.7693,31.5021,19,64,8.88
1332,Karla,EE,39.16,clear sky,59.3723,24.9275,65,0,9.22
1333,Nuevo Vigia,PA,81.52,broken clouds,9.2447,-79.6086,93,83,3.18
1334,Weirton,US,72.7,clear sky,40.419,-80.5895,72,7,5.73
1335,Buchanan,LR,79.21,broken clouds,5.8808,-10.0467,83,55,4.38
1336,Benjamin Constant,BR,74.23,broken clouds,-4.3831,-70.0311,98,67,2.71
1337,Malakal,SS,82.08,overcast clouds,9.5334,31.6605,60,97,4.92
1338,Raduzhnyy,RU,38.98,overcast clouds,62.0961,77.475,97,89,4.59
1339,Kankan,GN,82.11,broken clouds,10.3854,-9.3057,56,76,9.24
1340,Trairi,BR,75.4,overcast clouds,-3.2778,-39.2689,92,100,3.53
1341,Antsohihy,MG,73.38,scattered clouds,-14.8796,47.9875,93,33,3.09
1342,Hounde,BF,86.61,clear sky,11.5,-3.5167,48,7,7.2
1343,Sergiyevsk,RU,48.06,moderate rain,53.9413,51.165,91,100,7.54
1344,Santa Margherita Ligure,IT,66.04,clear sky,44.3346,9.212,72,2,1.99
1345,Izvoarele Sucevei,RO,42.94,overcast clouds,47.75,25.1833,99,100,2.42
1346,Liverpool,GB,58.14,scattered clouds,53.4106,-2.9779,78,40,14.97
1347,Norden,DE,55.94,overcast clouds,53.6,7.2,84,100,9.06
1348,Tatarskaya Pishlya,RU,37.83,overcast clouds,54.0608,44.8998,91,100,13.29
1349,Palamos,ES,59.0,clear sky,41.8484,3.1291,83,0,5.91
1350,Taraza,CO,77.4,overcast clouds,7.5836,-75.4007,96,100,2.84
1351,Constantine,DZ,49.41,scattered clouds,36.365,6.6147,87,40,1.14
1352,Aguie,NE,92.05,overcast clouds,13.506,7.7786,27,95,9.13
1353,Maloy,NO,48.72,light rain,61.9353,5.1136,54,100,30.6
1354,Ugoofaaru,MV,84.85,overcast clouds,5.6667,73.0,69,100,19.37
1355,Englewood,US,74.43,few clouds,39.6478,-104.9878,31,20,10.36
1356,Senador Jose Porfirio,BR,74.55,heavy intensity rain,-2.5908,-51.9542,94,100,1.14
1357,Larsnes,NO,55.99,overcast clouds,62.2028,5.5773,65,100,12.86
1358,Maksatikha,RU,31.62,clear sky,57.797,35.8825,74,4,6.42
1359,Illapel,CL,63.77,broken clouds,-31.6308,-71.1653,58,69,2.01
1360,Kambove,CD,59.63,few clouds,-10.8764,26.5969,77,16,3.87
1361,Pushkinskiye Gory,RU,32.67,few clouds,57.0209,28.9103,69,15,2.35
1362,Ngaoundere,CM,66.06,broken clouds,7.3167,13.5833,88,71,3.56
1363,Maputo,MZ,66.22,clear sky,-25.9653,32.5892,84,0,3.44
1364,Wadi Maliz,TN,55.06,clear sky,36.4681,8.5495,87,2,5.26
1365,Gusau,NG,83.73,overcast clouds,12.1628,6.6614,55,93,12.46
1366,Boston,US,52.25,few clouds,42.3584,-71.0598,46,20,16.11
1367,Tala,EG,61.56,clear sky,30.6803,30.9429,79,0,5.23
1368,Cassilandia,BR,71.04,clear sky,-19.1133,-51.7342,53,1,2.82
1369,Middelkerke,BE,60.15,broken clouds,51.1558,2.8418,63,75,9.22
1370,Nazilli,TR,59.61,scattered clouds,37.9163,28.3223,72,41,2.55
1371,Niksic,ME,48.06,overcast clouds,42.7731,18.9445,83,90,5.23
1372,Tugulym,RU,50.32,broken clouds,57.0591,64.6425,50,69,6.71
1373,Gunzenhausen,DE,60.04,broken clouds,49.1,10.75,81,66,2.53
1374,Bansang,GM,87.06,overcast clouds,13.4333,-14.65,45,94,11.01
1375,Watsa,CD,64.02,light rain,3.0372,29.5355,99,100,2.42
1376,Bani Walid,LY,60.12,scattered clouds,31.7566,13.9942,79,36,4.56
1377,Cantavir,RS,56.12,scattered clouds,45.9219,19.7627,81,26,1.1
1378,Boma,GH,73.49,light rain,7.0805,-2.1697,99,74,1.43
1379,Yermekeyevo,RU,51.19,overcast clouds,54.0761,53.6712,59,100,11.05
1380,Usakos,NA,65.61,clear sky,-22.0,15.6,35,0,3.0
1381,La Sarre,CA,62.4,overcast clouds,48.8002,-79.1996,43,91,9.26
1382,Rundu,NA,57.6,clear sky,-17.9333,19.7667,37,0,4.83
1383,Wagar,SD,83.82,few clouds,16.1525,36.2032,22,14,15.12
1384,Libourne,FR,61.3,scattered clouds,44.9167,-0.25,73,45,3.69
1385,Stromness,GB,49.96,broken clouds,58.965,-3.296,83,77,13.0
1386,Tiebissou,CI,74.66,broken clouds,7.1574,-5.2257,94,59,2.77
1387,Turbat,PK,87.96,clear sky,26.0023,63.044,22,0,2.35
